"DATE","TOTAL_CASES","NEW_CASES","Region"
2020-03-12,0,0,"Knox County"
2020-03-13,0,0,"Knox County"
2020-03-14,0,0,"Knox County"
2020-03-15,0,0,"Knox County"
2020-03-16,0,0,"Knox County"
2020-03-17,0,0,"Knox County"
2020-03-18,0,0,"Knox County"
2020-03-19,0,0,"Knox County"
2020-03-20,0,0,"Knox County"
2020-03-21,0,0,"Knox County"
2020-03-22,0,0,"Knox County"
2020-03-23,0,0,"Knox County"
2020-03-24,2,2,"Knox County"
2020-03-25,2,0,"Knox County"
2020-03-26,2,0,"Knox County"
2020-03-27,2,0,"Knox County"
2020-03-28,2,0,"Knox County"
2020-03-29,3,1,"Knox County"
2020-03-30,3,0,"Knox County"
2020-03-31,3,0,"Knox County"
2020-04-01,3,0,"Knox County"
2020-04-02,5,2,"Knox County"
2020-04-03,5,0,"Knox County"
2020-04-04,5,0,"Knox County"
2020-04-05,5,0,"Knox County"
2020-04-06,5,0,"Knox County"
2020-04-07,5,0,"Knox County"
2020-04-08,5,0,"Knox County"
2020-04-09,5,0,"Knox County"
2020-04-10,5,0,"Knox County"
2020-04-11,5,0,"Knox County"
2020-04-12,5,0,"Knox County"
2020-04-13,5,0,"Knox County"
2020-04-14,5,0,"Knox County"
2020-04-15,7,2,"Knox County"
2020-04-16,8,1,"Knox County"
2020-04-17,8,0,"Knox County"
2020-04-18,8,0,"Knox County"
2020-04-19,8,0,"Knox County"
2020-04-20,9,1,"Knox County"
2020-04-21,9,0,"Knox County"
2020-04-22,9,0,"Knox County"
2020-04-23,9,0,"Knox County"
2020-04-24,9,0,"Knox County"
2020-04-25,9,0,"Knox County"
2020-04-26,9,0,"Knox County"
2020-04-27,9,0,"Knox County"
2020-04-28,10,1,"Knox County"
2020-04-29,11,1,"Knox County"
2020-04-30,12,1,"Knox County"
2020-05-01,14,2,"Knox County"
2020-05-02,14,0,"Knox County"
2020-05-03,14,0,"Knox County"
2020-05-04,14,0,"Knox County"
2020-05-05,15,1,"Knox County"
2020-05-06,15,0,"Knox County"
2020-05-07,15,0,"Knox County"
2020-05-08,15,0,"Knox County"
2020-05-09,15,0,"Knox County"
2020-05-10,16,1,"Knox County"
2020-05-11,16,0,"Knox County"
2020-05-12,17,1,"Knox County"
2020-05-13,17,0,"Knox County"
2020-05-14,18,1,"Knox County"
2020-05-15,18,0,"Knox County"
2020-05-16,18,0,"Knox County"
2020-05-17,18,0,"Knox County"
2020-05-18,20,2,"Knox County"
2020-05-19,20,0,"Knox County"
2020-05-20,21,1,"Knox County"
2020-05-21,21,0,"Knox County"
2020-05-22,21,0,"Knox County"
2020-05-23,21,0,"Knox County"
2020-05-24,21,0,"Knox County"
2020-05-25,21,0,"Knox County"
2020-05-26,21,0,"Knox County"
2020-05-27,21,0,"Knox County"
2020-05-28,22,1,"Knox County"
2020-05-29,24,2,"Knox County"
2020-05-30,24,0,"Knox County"
2020-05-31,26,2,"Knox County"
2020-06-01,29,3,"Knox County"
2020-06-02,33,4,"Knox County"
2020-06-03,34,1,"Knox County"
2020-06-04,37,3,"Knox County"
2020-06-05,45,8,"Knox County"
2020-06-06,47,2,"Knox County"
2020-06-07,49,2,"Knox County"
2020-06-08,49,0,"Knox County"
2020-06-09,52,3,"Knox County"
2020-06-10,54,2,"Knox County"
2020-06-11,55,1,"Knox County"
2020-06-12,57,2,"Knox County"
2020-06-13,58,1,"Knox County"
2020-06-14,59,1,"Knox County"
2020-06-15,60,1,"Knox County"
2020-06-16,60,0,"Knox County"
2020-06-17,62,2,"Knox County"
2020-06-18,65,3,"Knox County"
2020-06-19,69,4,"Knox County"
2020-06-20,71,2,"Knox County"
2020-06-21,72,1,"Knox County"
2020-06-22,76,4,"Knox County"
2020-06-23,79,3,"Knox County"
2020-06-24,81,2,"Knox County"
2020-06-25,84,3,"Knox County"
2020-06-26,87,3,"Knox County"
2020-06-27,89,2,"Knox County"
2020-06-28,89,0,"Knox County"
2020-06-29,91,2,"Knox County"
2020-06-30,94,3,"Knox County"
2020-07-01,98,4,"Knox County"
2020-07-02,102,4,"Knox County"
2020-07-03,109,7,"Knox County"
2020-07-04,109,0,"Knox County"
2020-07-05,116,7,"Knox County"
2020-07-06,120,4,"Knox County"
2020-07-07,122,2,"Knox County"
2020-07-08,130,8,"Knox County"
2020-07-09,136,6,"Knox County"
2020-07-10,142,6,"Knox County"
2020-07-11,143,1,"Knox County"
2020-07-12,149,6,"Knox County"
2020-07-13,158,9,"Knox County"
2020-07-14,162,4,"Knox County"
2020-07-15,165,3,"Knox County"
2020-07-16,190,25,"Knox County"
2020-07-17,199,9,"Knox County"
2020-07-18,206,7,"Knox County"
2020-07-19,213,7,"Knox County"
2020-07-20,218,5,"Knox County"
2020-07-21,265,47,"Knox County"
2020-07-22,269,4,"Knox County"
2020-07-23,289,20,"Knox County"
2020-07-24,299,10,"Knox County"
2020-07-25,318,19,"Knox County"
2020-07-26,326,8,"Knox County"
2020-07-27,336,10,"Knox County"
2020-07-28,358,22,"Knox County"
2020-07-29,363,5,"Knox County"
2020-07-30,376,13,"Knox County"
2020-07-31,385,9,"Knox County"
2020-08-01,405,20,"Knox County"
2020-08-02,421,16,"Knox County"
2020-08-03,426,5,"Knox County"
2020-08-04,436,10,"Knox County"
2020-08-05,448,12,"Knox County"
2020-08-06,466,18,"Knox County"
2020-08-07,471,5,"Knox County"
2020-08-08,488,17,"Knox County"
2020-08-09,501,13,"Knox County"
2020-08-10,504,3,"Knox County"
2020-08-11,514,10,"Knox County"
2020-08-12,520,6,"Knox County"
2020-08-13,540,20,"Knox County"
2020-08-14,544,4,"Knox County"
2020-08-15,559,15,"Knox County"
2020-08-16,573,14,"Knox County"
2020-08-17,578,5,"Knox County"
2020-08-18,592,14,"Knox County"
2020-08-19,596,4,"Knox County"
2020-08-20,611,15,"Knox County"
2020-08-21,616,5,"Knox County"
2020-08-22,641,25,"Knox County"
2020-08-23,660,19,"Knox County"
2020-08-24,670,10,"Knox County"
2020-08-25,679,9,"Knox County"
2020-08-26,690,11,"Knox County"
2020-08-27,700,10,"Knox County"
2020-08-28,715,15,"Knox County"
2020-08-29,739,24,"Knox County"
2020-08-30,751,12,"Knox County"
2020-08-31,768,17,"Knox County"
2020-09-01,801,33,"Knox County"
2020-09-02,832,31,"Knox County"
2020-09-03,863,31,"Knox County"
2020-09-04,881,18,"Knox County"
2020-09-05,947,66,"Knox County"
2020-09-06,974,27,"Knox County"
2020-09-07,986,12,"Knox County"
2020-09-08,1014,28,"Knox County"
2020-09-09,1037,23,"Knox County"
2020-09-10,1066,29,"Knox County"
2020-09-11,1085,19,"Knox County"
2020-09-12,1117,32,"Knox County"
2020-09-13,1149,32,"Knox County"
2020-09-14,1173,24,"Knox County"
2020-09-15,1205,32,"Knox County"
2020-09-16,1217,12,"Knox County"
2020-09-17,1238,21,"Knox County"
2020-09-18,1261,23,"Knox County"
2020-09-19,1284,23,"Knox County"
2020-09-20,1302,18,"Knox County"
2020-09-21,1306,4,"Knox County"
2020-09-22,1319,13,"Knox County"
2020-09-23,1328,9,"Knox County"
2020-09-24,1346,18,"Knox County"
2020-09-25,1365,19,"Knox County"
2020-09-26,1390,25,"Knox County"
2020-09-27,1400,10,"Knox County"
2020-09-28,1407,7,"Knox County"
2020-09-29,1416,9,"Knox County"
2020-09-30,1432,16,"Knox County"
2020-10-01,1441,9,"Knox County"
2020-10-02,1447,6,"Knox County"
2020-10-03,1457,10,"Knox County"
2020-10-04,1466,9,"Knox County"
2020-10-05,1479,13,"Knox County"
2020-10-06,1496,17,"Knox County"
2020-10-07,1506,10,"Knox County"
2020-10-08,1513,7,"Knox County"
2020-10-09,1531,18,"Knox County"
2020-10-10,1561,30,"Knox County"
2020-10-11,1576,15,"Knox County"
2020-10-12,1584,8,"Knox County"
2020-10-13,1587,3,"Knox County"
2020-10-14,1609,22,"Knox County"
2020-10-15,1612,3,"Knox County"
2020-10-16,1617,5,"Knox County"
2020-10-17,1627,10,"Knox County"
2020-10-18,1652,25,"Knox County"
2020-10-19,1666,14,"Knox County"
2020-10-20,1678,12,"Knox County"
2020-10-21,1685,7,"Knox County"
2020-10-22,1703,18,"Knox County"
2020-10-23,1717,14,"Knox County"
2020-10-24,1740,23,"Knox County"
2020-10-25,1759,19,"Knox County"
2020-10-26,1768,9,"Knox County"
2020-10-27,1779,11,"Knox County"
2020-10-28,1795,16,"Knox County"
2020-10-29,1809,14,"Knox County"
2020-10-30,1820,11,"Knox County"
2020-10-31,1820,0,"Knox County"
2020-11-01,1850,30,"Knox County"
2020-11-02,1868,18,"Knox County"
2020-11-03,1899,31,"Knox County"
2020-11-04,1918,19,"Knox County"
2020-11-05,1941,23,"Knox County"
2020-11-06,1959,18,"Knox County"
2020-11-07,1980,21,"Knox County"
2020-11-08,1999,19,"Knox County"
2020-11-09,2011,12,"Knox County"
2020-11-10,2022,11,"Knox County"
2020-11-11,2039,17,"Knox County"
2020-11-12,2055,16,"Knox County"
2020-11-13,2075,20,"Knox County"
2020-11-14,2105,30,"Knox County"
2020-11-15,2127,22,"Knox County"
2020-11-16,2156,29,"Knox County"
2020-11-17,2182,26,"Knox County"
2020-11-18,2200,18,"Knox County"
2020-11-19,2224,24,"Knox County"
2020-11-20,2250,26,"Knox County"
2020-11-21,2273,23,"Knox County"
2020-11-22,2293,20,"Knox County"
2020-11-23,2315,22,"Knox County"
2020-11-24,2334,19,"Knox County"
2020-11-25,2370,36,"Knox County"
2020-11-26,2396,26,"Knox County"
2020-11-27,2416,20,"Knox County"
2020-11-28,2450,34,"Knox County"
2020-11-29,2469,19,"Knox County"
2020-11-30,2524,55,"Knox County"
2020-12-01,2569,45,"Knox County"
2020-12-02,2595,26,"Knox County"
2020-12-03,2647,52,"Knox County"
2020-12-04,2691,44,"Knox County"
2020-12-05,2722,31,"Knox County"
2020-12-06,2767,45,"Knox County"
2020-12-07,2799,32,"Knox County"
2020-12-08,2848,49,"Knox County"
2020-12-09,2899,51,"Knox County"
2020-12-10,2958,59,"Knox County"
2020-12-11,3024,66,"Knox County"
2020-12-12,3070,46,"Knox County"
2020-12-13,3152,82,"Knox County"
2020-12-14,3213,61,"Knox County"
2020-12-15,3294,81,"Knox County"
2020-12-16,3356,62,"Knox County"
2020-12-17,3458,102,"Knox County"
2020-12-18,3516,58,"Knox County"
2020-12-19,3581,65,"Knox County"
2020-12-20,3625,44,"Knox County"
2020-12-21,3682,57,"Knox County"
2020-12-22,3727,45,"Knox County"
2020-12-23,3771,44,"Knox County"
2020-12-24,3798,27,"Knox County"
2020-12-25,3832,34,"Knox County"
2020-12-26,3859,27,"Knox County"
2020-12-27,3882,23,"Knox County"
2020-12-28,3896,14,"Knox County"
2020-12-29,3963,67,"Knox County"
2020-12-30,3992,29,"Knox County"
2020-12-31,4058,66,"Knox County"
2021-01-01,4086,28,"Knox County"
2021-01-02,4124,38,"Knox County"
2021-01-03,4156,32,"Knox County"
2021-01-04,4190,34,"Knox County"
2021-01-05,4250,60,"Knox County"
2021-01-06,4309,59,"Knox County"
2021-01-07,4340,31,"Knox County"
2021-01-08,4382,42,"Knox County"
2021-01-09,4445,63,"Knox County"
2021-01-10,4487,42,"Knox County"
2021-01-11,4520,33,"Knox County"
2021-01-12,4550,30,"Knox County"
2021-01-13,4587,37,"Knox County"
2021-01-14,4644,57,"Knox County"
2021-01-15,4670,26,"Knox County"
2021-01-16,4735,65,"Knox County"
2021-01-17,4754,19,"Knox County"
2021-01-18,4774,20,"Knox County"
2021-01-19,4808,34,"Knox County"
2021-01-20,4845,37,"Knox County"
2021-01-21,4881,36,"Knox County"
2021-01-22,4916,35,"Knox County"
2021-01-23,4969,53,"Knox County"
2021-01-24,5001,32,"Knox County"
2021-01-25,5034,33,"Knox County"
2021-01-26,5071,37,"Knox County"
2021-01-27,5094,23,"Knox County"
2021-01-28,5130,36,"Knox County"
2021-01-29,5143,13,"Knox County"
2021-01-30,5181,38,"Knox County"
2021-01-31,5207,26,"Knox County"
2021-02-01,5230,23,"Knox County"
2021-02-02,5247,17,"Knox County"
2021-02-03,5285,38,"Knox County"
2021-02-04,5325,40,"Knox County"
2021-02-05,5349,24,"Knox County"
2021-02-06,5405,56,"Knox County"
2021-02-07,5425,20,"Knox County"
2021-02-08,5445,20,"Knox County"
2021-02-09,5484,39,"Knox County"
2021-02-10,5511,27,"Knox County"
2021-02-11,5545,34,"Knox County"
2021-02-12,5576,31,"Knox County"
2021-02-13,5588,12,"Knox County"
2021-02-14,5609,21,"Knox County"
2021-02-15,5621,12,"Knox County"
2021-02-16,5641,20,"Knox County"
2021-02-17,5663,22,"Knox County"
2021-02-18,5694,31,"Knox County"
2021-02-19,5708,14,"Knox County"
2021-02-20,5728,20,"Knox County"
2021-02-21,5738,10,"Knox County"
2021-02-22,5749,11,"Knox County"
2021-02-23,5768,19,"Knox County"
2021-02-24,5784,16,"Knox County"
2021-02-25,5801,17,"Knox County"
2021-02-26,5824,23,"Knox County"
2021-02-27,5833,9,"Knox County"
2021-02-28,5840,7,"Knox County"
2021-03-01,5848,8,"Knox County"
2021-03-02,5856,8,"Knox County"
2021-03-03,5860,4,"Knox County"
2021-03-04,5873,13,"Knox County"
2021-03-05,5886,13,"Knox County"
2021-03-06,5911,25,"Knox County"
2021-03-07,5923,12,"Knox County"
2021-03-08,5939,16,"Knox County"
2021-03-09,5951,12,"Knox County"
2021-03-10,5962,11,"Knox County"
2021-03-11,5972,10,"Knox County"
2021-03-12,5979,7,"Knox County"
2021-03-13,5995,16,"Knox County"
2021-03-14,6001,6,"Knox County"
2021-03-15,6008,7,"Knox County"
2021-03-16,6022,14,"Knox County"
2021-03-17,6025,3,"Knox County"
2021-03-18,6033,8,"Knox County"
2021-03-19,6054,21,"Knox County"
2021-03-20,6069,15,"Knox County"
2021-03-21,6074,5,"Knox County"
2021-03-22,6098,24,"Knox County"
2021-03-23,6113,15,"Knox County"
2021-03-24,6131,18,"Knox County"
2021-03-25,6139,8,"Knox County"
2021-03-26,6155,16,"Knox County"
2021-03-27,6161,6,"Knox County"
2021-03-28,6176,15,"Knox County"
2021-03-29,6180,4,"Knox County"
2021-03-30,6189,9,"Knox County"
2021-03-31,6200,11,"Knox County"
2021-04-01,6210,10,"Knox County"
2021-04-02,6218,8,"Knox County"
2021-04-03,6226,8,"Knox County"
2021-04-04,6231,5,"Knox County"
2021-04-05,6240,9,"Knox County"
2021-04-06,6250,10,"Knox County"
2021-04-07,6261,11,"Knox County"
2021-04-08,6272,11,"Knox County"
2021-04-09,6279,7,"Knox County"
2021-04-10,6290,11,"Knox County"
2021-04-11,6295,5,"Knox County"
2021-04-12,6303,8,"Knox County"
2021-04-13,6316,13,"Knox County"
2021-04-14,6325,9,"Knox County"
2021-04-15,6340,15,"Knox County"
2021-04-16,6391,51,"Knox County"
2021-04-17,6394,3,"Knox County"
2021-04-18,6398,4,"Knox County"
2021-04-19,6404,6,"Knox County"
2021-04-20,6413,9,"Knox County"
2021-04-21,6422,9,"Knox County"
2021-04-22,6439,17,"Knox County"
2021-04-23,6446,7,"Knox County"
2021-04-24,6451,5,"Knox County"
2021-04-25,6456,5,"Knox County"
2021-04-26,6463,7,"Knox County"
2021-04-27,6468,5,"Knox County"
2021-04-28,6479,11,"Knox County"
2021-04-29,6493,14,"Knox County"
2021-04-30,6500,7,"Knox County"
2021-05-01,6508,8,"Knox County"
2021-05-02,6510,2,"Knox County"
2021-05-03,6513,3,"Knox County"
2021-05-04,6518,5,"Knox County"
2021-05-05,6525,7,"Knox County"
2021-05-06,6531,6,"Knox County"
2021-05-07,6541,10,"Knox County"
2021-05-08,6545,4,"Knox County"
2021-05-09,6547,2,"Knox County"
2021-05-10,6551,4,"Knox County"
2021-05-11,6555,4,"Knox County"
2021-05-12,6561,6,"Knox County"
2021-05-13,6567,6,"Knox County"
2021-05-14,6572,5,"Knox County"
2021-05-15,6576,4,"Knox County"
2021-05-16,6577,1,"Knox County"
2021-05-17,6578,1,"Knox County"
2021-05-18,6583,5,"Knox County"
2021-05-19,6585,2,"Knox County"
2021-05-20,6592,7,"Knox County"
2021-05-21,6594,2,"Knox County"
2021-05-22,6596,2,"Knox County"
2021-05-23,6599,3,"Knox County"
2021-05-24,6601,2,"Knox County"
2021-05-25,6603,2,"Knox County"
2021-05-26,6603,0,"Knox County"
2021-05-27,6607,4,"Knox County"
2021-05-28,6607,0,"Knox County"
2021-05-29,6608,1,"Knox County"
2021-05-30,6608,0,"Knox County"
2021-05-31,6609,1,"Knox County"
2021-06-01,6610,1,"Knox County"
2021-06-02,6613,3,"Knox County"
2021-06-03,6613,0,"Knox County"
2021-06-04,6616,3,"Knox County"
2021-06-05,6617,1,"Knox County"
2021-06-06,6618,1,"Knox County"
2021-06-07,6619,1,"Knox County"
2021-06-08,6620,1,"Knox County"
2021-06-09,6620,0,"Knox County"
2021-06-10,6620,0,"Knox County"
2021-06-11,6620,0,"Knox County"
2021-06-12,6620,0,"Knox County"
2021-06-13,6620,0,"Knox County"
2021-06-14,6621,1,"Knox County"
2021-06-15,6621,0,"Knox County"
2021-06-16,6621,0,"Knox County"
2021-06-17,6622,1,"Knox County"
2021-06-18,6622,0,"Knox County"
2021-06-19,6622,0,"Knox County"
2021-06-20,6622,0,"Knox County"
2021-06-21,6624,2,"Knox County"
2021-06-22,6627,3,"Knox County"
2021-06-23,6630,3,"Knox County"
2021-06-24,6632,2,"Knox County"
2021-06-25,6637,5,"Knox County"
2021-06-26,6638,1,"Knox County"
2021-06-27,6638,0,"Knox County"
2021-06-28,6639,1,"Knox County"
2021-06-29,6641,2,"Knox County"
2021-06-30,6645,4,"Knox County"
2021-07-01,6650,5,"Knox County"
2021-07-02,6653,3,"Knox County"
2021-07-03,6655,2,"Knox County"
2021-07-04,6656,1,"Knox County"
2021-07-05,6658,2,"Knox County"
2021-07-06,6661,3,"Knox County"
2021-07-07,6662,1,"Knox County"
2021-07-08,6667,5,"Knox County"
2021-07-09,6671,4,"Knox County"
2021-07-10,6674,3,"Knox County"
2021-07-11,6674,0,"Knox County"
2021-07-12,6677,3,"Knox County"
2021-07-13,6684,7,"Knox County"
2021-07-14,6685,1,"Knox County"
2021-07-15,6689,4,"Knox County"
2021-07-16,6691,2,"Knox County"
2021-07-17,6696,5,"Knox County"
2021-07-18,6706,10,"Knox County"
2021-07-19,6716,10,"Knox County"
2021-07-20,6729,13,"Knox County"
2021-07-21,6739,10,"Knox County"
2021-07-22,6762,23,"Knox County"
2021-07-23,6774,12,"Knox County"
2021-07-24,6784,10,"Knox County"
2021-07-25,6792,8,"Knox County"
2021-07-26,6803,11,"Knox County"
2021-07-27,6824,21,"Knox County"
2021-07-28,6846,22,"Knox County"
2021-07-29,6861,15,"Knox County"
2021-07-30,6877,16,"Knox County"
2021-07-31,6895,18,"Knox County"
2021-08-01,6908,13,"Knox County"
2021-08-02,6917,9,"Knox County"
2021-08-03,6953,36,"Knox County"
2021-08-04,6981,28,"Knox County"
2021-08-05,7001,20,"Knox County"
2021-08-06,7024,23,"Knox County"
2021-08-07,7037,13,"Knox County"
2021-08-08,7050,13,"Knox County"
2021-08-09,7093,43,"Knox County"
2021-08-10,7125,32,"Knox County"
2021-08-11,7166,41,"Knox County"
2021-08-12,7211,45,"Knox County"
2021-08-13,7263,52,"Knox County"
2021-08-14,7293,30,"Knox County"
2021-08-15,7337,44,"Knox County"
2021-08-16,7371,34,"Knox County"
2021-08-17,7434,63,"Knox County"
2021-08-18,7505,71,"Knox County"
2021-08-19,7634,129,"Knox County"
2021-08-20,7766,132,"Knox County"
2021-08-21,7922,156,"Knox County"
2021-08-22,7977,55,"Knox County"
2021-08-23,8086,109,"Knox County"
2021-08-24,8213,127,"Knox County"
2021-08-25,8340,127,"Knox County"
2021-08-26,8497,157,"Knox County"
2021-08-27,8680,183,"Knox County"
2021-08-28,8854,174,"Knox County"
2021-08-29,9014,160,"Knox County"
2021-08-30,9196,182,"Knox County"
2021-08-31,9414,218,"Knox County"
2021-09-01,9522,108,"Knox County"
2021-09-02,9615,93,"Knox County"
2021-09-03,9722,107,"Knox County"
2021-09-04,9908,186,"Knox County"
2021-09-05,10224,316,"Knox County"
2021-09-06,10526,302,"Knox County"
2021-09-07,10622,96,"Knox County"
2021-09-08,10685,63,"Knox County"
2021-09-09,10761,76,"Knox County"
2021-09-10,11014,253,"Knox County"
2021-09-11,11209,195,"Knox County"
2021-09-12,11270,61,"Knox County"
2021-09-13,11379,109,"Knox County"
2021-09-14,11518,139,"Knox County"
2021-09-15,11598,80,"Knox County"
2021-09-16,11716,118,"Knox County"
2021-09-17,11845,129,"Knox County"
2021-09-18,11880,35,"Knox County"
2021-09-19,11908,28,"Knox County"
2021-09-20,11991,83,"Knox County"
2021-09-21,12086,95,"Knox County"
2021-09-22,12141,55,"Knox County"
2021-09-23,12211,70,"Knox County"
2021-09-24,12260,49,"Knox County"
2021-09-25,12285,25,"Knox County"
2021-09-26,12310,25,"Knox County"
2021-09-27,12355,45,"Knox County"
2021-09-28,12411,56,"Knox County"
2021-09-29,12480,69,"Knox County"
2021-09-30,12529,49,"Knox County"
2021-10-01,12566,37,"Knox County"
2021-10-02,12579,13,"Knox County"
2021-10-03,12588,9,"Knox County"
2021-10-04,12640,52,"Knox County"
2021-10-05,12667,27,"Knox County"
2021-10-06,12701,34,"Knox County"
2021-10-07,12746,45,"Knox County"
2021-10-08,12806,60,"Knox County"
2021-10-09,12814,8,"Knox County"
2021-10-10,12825,11,"Knox County"
2021-10-11,12861,36,"Knox County"
2021-10-12,12880,19,"Knox County"
2021-10-13,12901,21,"Knox County"
2021-10-14,12926,25,"Knox County"
2021-10-15,12936,10,"Knox County"
2021-10-16,12945,9,"Knox County"
2021-10-17,12959,14,"Knox County"
2021-10-18,12976,17,"Knox County"
2021-10-19,12995,19,"Knox County"
2021-10-20,13020,25,"Knox County"
2021-10-21,13032,12,"Knox County"
2021-10-22,13038,6,"Knox County"
2021-10-23,13045,7,"Knox County"
2021-10-24,13048,3,"Knox County"
2021-10-25,13059,11,"Knox County"
2021-10-26,13075,16,"Knox County"
2021-10-27,13090,15,"Knox County"
2021-10-28,13100,10,"Knox County"
2021-10-29,13117,17,"Knox County"
2021-10-30,13127,10,"Knox County"
2021-10-31,13130,3,"Knox County"
2021-11-01,13145,15,"Knox County"
2021-11-02,13150,5,"Knox County"
2021-11-03,13163,13,"Knox County"
2021-11-04,13171,8,"Knox County"
2021-11-05,13177,6,"Knox County"
2021-11-06,13184,7,"Knox County"
2021-11-07,13190,6,"Knox County"
2021-11-08,13207,17,"Knox County"
2021-11-09,13243,36,"Knox County"
2021-11-10,13255,12,"Knox County"
2021-11-11,13267,12,"Knox County"
2021-11-12,13280,13,"Knox County"
2021-11-13,13282,2,"Knox County"
2021-11-14,13290,8,"Knox County"
2021-11-15,13303,13,"Knox County"
2021-11-16,13311,8,"Knox County"
2021-11-17,13322,11,"Knox County"
2021-11-18,13332,10,"Knox County"
2021-11-19,13348,16,"Knox County"
2021-11-20,13357,9,"Knox County"
2021-11-21,13359,2,"Knox County"
2021-11-22,13377,18,"Knox County"
2021-11-23,13389,12,"Knox County"
2021-11-24,13405,16,"Knox County"
2021-11-25,13413,8,"Knox County"
2021-11-26,13413,0,"Knox County"
2021-11-27,13418,5,"Knox County"
2021-11-28,13423,5,"Knox County"
2021-11-29,13442,19,"Knox County"
2021-11-30,13463,21,"Knox County"
2021-12-01,13479,16,"Knox County"
2021-12-02,13496,17,"Knox County"
2021-12-03,13514,18,"Knox County"
2021-12-04,13521,7,"Knox County"
2021-12-05,13527,6,"Knox County"
2021-12-06,13560,33,"Knox County"
2021-12-07,13581,21,"Knox County"
2021-12-08,13590,9,"Knox County"
2021-12-09,13606,16,"Knox County"
2021-12-10,13623,17,"Knox County"
2021-12-11,13633,10,"Knox County"
2021-12-12,13641,8,"Knox County"
2021-12-13,13663,22,"Knox County"
2021-12-14,13679,16,"Knox County"
2021-12-15,13697,18,"Knox County"
2021-12-16,13715,18,"Knox County"
2021-12-17,13732,17,"Knox County"
2021-12-18,13740,8,"Knox County"
2021-12-19,13749,9,"Knox County"
2021-12-20,13761,12,"Knox County"
2021-12-21,13778,17,"Knox County"
2021-12-22,13792,14,"Knox County"
2021-12-23,13803,11,"Knox County"
2021-12-24,13812,9,"Knox County"
2021-12-25,13815,3,"Knox County"
2021-12-26,13821,6,"Knox County"
2021-12-27,13847,26,"Knox County"
2021-12-28,13884,37,"Knox County"
2021-12-29,13931,47,"Knox County"
2021-12-30,13980,49,"Knox County"
2021-12-31,14021,41,"Knox County"
2022-01-01,14033,12,"Knox County"
2022-01-02,14053,20,"Knox County"
2022-01-03,14111,58,"Knox County"
2022-01-04,14226,115,"Knox County"
2022-01-05,14352,126,"Knox County"
2022-01-06,14456,104,"Knox County"
2022-01-07,14563,107,"Knox County"
2022-01-08,14613,50,"Knox County"
2022-01-09,14683,70,"Knox County"
2022-01-10,14848,165,"Knox County"
2022-01-11,15073,225,"Knox County"
2022-01-12,15263,190,"Knox County"
2022-01-13,15514,251,"Knox County"
2022-01-14,15765,251,"Knox County"
2022-01-15,15861,96,"Knox County"
2022-01-16,15967,106,"Knox County"
2022-01-17,16169,202,"Knox County"
2022-01-18,16343,174,"Knox County"
2022-01-19,16681,338,"Knox County"
2022-01-20,16947,266,"Knox County"
2022-01-21,17199,252,"Knox County"
2022-01-22,17270,71,"Knox County"
2022-01-23,17390,120,"Knox County"
2022-01-24,17632,242,"Knox County"
2022-01-25,17778,146,"Knox County"
2022-01-26,17919,141,"Knox County"
2022-01-27,18113,194,"Knox County"
2022-01-28,18234,121,"Knox County"
2022-01-29,18330,96,"Knox County"
2022-01-30,18372,42,"Knox County"
2022-01-31,18507,135,"Knox County"
2022-02-01,18644,137,"Knox County"
2022-02-02,18768,124,"Knox County"
2022-02-03,19035,267,"Knox County"
2022-02-04,19126,91,"Knox County"
2022-02-05,19161,35,"Knox County"
2022-02-06,19183,22,"Knox County"
2022-02-07,19282,99,"Knox County"
2022-02-08,19339,57,"Knox County"
2022-02-09,19404,65,"Knox County"
2022-02-10,19475,71,"Knox County"
2022-02-11,19526,51,"Knox County"
2022-02-12,19544,18,"Knox County"
2022-02-13,19556,12,"Knox County"
2022-02-14,19615,59,"Knox County"
2022-02-15,19648,33,"Knox County"
2022-02-16,19683,35,"Knox County"
2022-02-17,19726,43,"Knox County"
2022-02-18,19742,16,"Knox County"
2022-02-19,19753,11,"Knox County"
2022-02-20,19760,7,"Knox County"
2022-02-21,19765,5,"Knox County"
2022-02-22,19779,14,"Knox County"
2022-02-23,19793,14,"Knox County"
2022-02-24,19805,12,"Knox County"
2022-02-25,19812,7,"Knox County"
2022-02-26,19816,4,"Knox County"
2022-02-27,19816,0,"Knox County"
2022-02-28,19832,16,"Knox County"
2022-03-01,19843,11,"Knox County"
2022-03-02,19847,4,"Knox County"
2022-03-03,19853,6,"Knox County"
2022-03-04,19860,7,"Knox County"
2022-03-05,19863,3,"Knox County"
2022-03-06,19863,0,"Knox County"
2022-03-07,19865,2,"Knox County"
2022-03-08,19870,5,"Knox County"
2022-03-09,19876,6,"Knox County"
2022-03-10,19878,2,"Knox County"
2022-03-11,19880,2,"Knox County"
2022-03-12,19880,0,"Knox County"
2022-03-13,19880,0,"Knox County"
2022-03-14,19886,6,"Knox County"
2022-03-15,19887,1,"Knox County"
2022-03-16,19887,0,"Knox County"
2022-03-17,19889,2,"Knox County"
2022-03-18,19889,0,"Knox County"
2022-03-19,19891,2,"Knox County"
2022-03-20,19891,0,"Knox County"
2022-03-21,19892,1,"Knox County"
2022-03-22,19893,1,"Knox County"
2022-03-23,19893,0,"Knox County"
2022-03-24,19895,2,"Knox County"
2022-03-25,19896,1,"Knox County"
