"DATE","TOTAL_CASES","NEW_CASES","Region"
2022-06-15,4098,2,"Anderson"
2022-06-16,4099,1,"Anderson"
2022-06-17,4100,1,"Anderson"
2022-06-18,4100,0,"Anderson"
2022-06-19,4100,0,"Anderson"
2022-06-20,4101,1,"Anderson"
2022-06-21,4102,1,"Anderson"
2022-06-22,4106,4,"Anderson"
2022-06-23,4107,1,"Anderson"
2022-06-24,4110,3,"Anderson"
2022-06-25,4110,0,"Anderson"
2022-06-26,4110,0,"Anderson"
2022-06-27,4111,1,"Anderson"
2022-06-28,4111,0,"Anderson"
2022-06-29,4111,0,"Anderson"
2022-06-30,4115,4,"Anderson"
2022-07-01,4118,3,"Anderson"
2022-07-02,4120,2,"Anderson"
2022-07-03,4122,2,"Anderson"
2022-07-04,4123,1,"Anderson"
2022-07-05,4123,0,"Anderson"
2022-07-06,4123,0,"Anderson"
2022-07-07,4124,1,"Anderson"
2022-07-08,4126,2,"Anderson"
2022-07-09,4126,0,"Anderson"
2022-07-10,4127,1,"Anderson"
2022-07-11,4128,1,"Anderson"
2022-07-12,4130,2,"Anderson"
2022-07-13,4134,4,"Anderson"
2022-07-14,4138,4,"Anderson"
2022-07-15,4140,2,"Anderson"
2022-07-16,4141,1,"Anderson"
2022-07-17,4141,0,"Anderson"
2022-07-18,4146,5,"Anderson"
2022-07-19,4150,4,"Anderson"
2022-07-20,4153,3,"Anderson"
2022-07-21,4158,5,"Anderson"
2022-07-22,4161,3,"Anderson"
2022-07-23,4163,2,"Anderson"
2022-07-24,4163,0,"Anderson"
2022-07-25,4166,3,"Anderson"
2022-07-26,4171,5,"Anderson"
2022-07-27,4173,2,"Anderson"
2022-07-28,4174,1,"Anderson"
2022-07-29,4177,3,"Anderson"
2022-07-30,4181,4,"Anderson"
2022-07-31,4181,0,"Anderson"
2022-08-01,4186,5,"Anderson"
2022-08-02,4201,15,"Anderson"
2022-08-03,4205,4,"Anderson"
2022-08-04,4212,7,"Anderson"
2022-08-05,4214,2,"Anderson"
2022-08-06,4216,2,"Anderson"
2020-03-12,0,0,"East TN"
2020-03-13,0,0,"East TN"
2020-03-14,0,0,"East TN"
2020-03-15,0,0,"East TN"
2020-03-16,0,0,"East TN"
2020-03-17,0,0,"East TN"
2020-03-18,0,0,"East TN"
2020-03-19,0,0,"East TN"
2020-03-20,2,2,"East TN"
2020-03-21,3,1,"East TN"
2020-03-22,3,0,"East TN"
2020-03-23,4,1,"East TN"
2020-03-24,6,2,"East TN"
2020-03-25,6,0,"East TN"
2020-03-26,7,1,"East TN"
2020-03-27,7,0,"East TN"
2020-03-28,7,0,"East TN"
2020-03-29,8,1,"East TN"
2020-03-30,8,0,"East TN"
2020-03-31,9,1,"East TN"
2020-04-01,10,1,"East TN"
2020-04-02,13,3,"East TN"
2020-04-03,13,0,"East TN"
2020-04-04,13,0,"East TN"
2020-04-05,16,3,"East TN"
2020-04-06,16,0,"East TN"
2020-04-07,18,2,"East TN"
2020-04-08,18,0,"East TN"
2020-04-09,19,1,"East TN"
2020-04-10,20,1,"East TN"
2020-04-11,20,0,"East TN"
2020-04-12,20,0,"East TN"
2020-04-13,22,2,"East TN"
2020-04-14,22,0,"East TN"
2020-04-15,24,2,"East TN"
2020-04-16,25,1,"East TN"
2020-04-17,25,0,"East TN"
2020-04-18,28,3,"East TN"
2020-04-19,28,0,"East TN"
2020-04-20,30,2,"East TN"
2020-04-21,31,1,"East TN"
2020-04-22,31,0,"East TN"
2020-04-23,33,2,"East TN"
2020-04-24,36,3,"East TN"
2020-04-25,39,3,"East TN"
2020-04-26,39,0,"East TN"
2020-04-27,40,1,"East TN"
2020-04-28,42,2,"East TN"
2020-04-29,45,3,"East TN"
2020-04-30,48,3,"East TN"
2020-05-01,55,7,"East TN"
2020-05-02,55,0,"East TN"
2020-05-03,60,5,"East TN"
2020-05-04,61,1,"East TN"
2020-05-05,65,4,"East TN"
2020-05-06,72,7,"East TN"
2020-05-07,78,6,"East TN"
2020-05-08,82,4,"East TN"
2020-05-09,82,0,"East TN"
2020-05-10,85,3,"East TN"
2020-05-11,88,3,"East TN"
2020-05-12,96,8,"East TN"
2020-05-13,100,4,"East TN"
2020-05-14,107,7,"East TN"
2020-05-15,108,1,"East TN"
2020-05-16,109,1,"East TN"
2020-05-17,110,1,"East TN"
2020-05-18,115,5,"East TN"
2020-05-19,117,2,"East TN"
2020-05-20,119,2,"East TN"
2020-05-21,135,16,"East TN"
2020-05-22,155,20,"East TN"
2020-05-23,167,12,"East TN"
2020-05-24,172,5,"East TN"
2020-05-25,183,11,"East TN"
2020-05-26,193,10,"East TN"
2020-05-27,200,7,"East TN"
2020-05-28,211,11,"East TN"
2020-05-29,219,8,"East TN"
2020-05-30,230,11,"East TN"
2020-05-31,246,16,"East TN"
2020-06-01,264,18,"East TN"
2020-06-02,285,21,"East TN"
2020-06-03,289,4,"East TN"
2020-06-04,299,10,"East TN"
2020-06-05,315,16,"East TN"
2020-06-06,320,5,"East TN"
2020-06-07,327,7,"East TN"
2020-06-08,344,17,"East TN"
2020-06-09,355,11,"East TN"
2020-06-10,361,6,"East TN"
2020-06-11,402,41,"East TN"
2020-06-12,421,19,"East TN"
2020-06-13,436,15,"East TN"
2020-06-14,456,20,"East TN"
2020-06-15,483,27,"East TN"
2020-06-16,503,20,"East TN"
2020-06-17,530,27,"East TN"
2020-06-18,550,20,"East TN"
2020-06-19,569,19,"East TN"
2020-06-20,580,11,"East TN"
2020-06-21,588,8,"East TN"
2020-06-22,612,24,"East TN"
2020-06-23,643,31,"East TN"
2020-06-24,668,25,"East TN"
2020-06-25,682,14,"East TN"
2020-06-26,710,28,"East TN"
2020-06-27,718,8,"East TN"
2020-06-28,736,18,"East TN"
2020-06-29,770,34,"East TN"
2020-06-30,801,31,"East TN"
2020-07-01,836,35,"East TN"
2020-07-02,887,51,"East TN"
2020-07-03,907,20,"East TN"
2020-07-04,929,22,"East TN"
2020-07-05,963,34,"East TN"
2020-07-06,1000,37,"East TN"
2020-07-07,1045,45,"East TN"
2020-07-08,1089,44,"East TN"
2020-07-09,1136,47,"East TN"
2020-07-10,1183,47,"East TN"
2020-07-11,1209,26,"East TN"
2020-07-12,1271,62,"East TN"
2020-07-13,1307,36,"East TN"
2020-07-14,1356,49,"East TN"
2020-07-15,1391,35,"East TN"
2020-07-16,1486,95,"East TN"
2020-07-17,1551,65,"East TN"
2020-07-18,1601,50,"East TN"
2020-07-19,1651,50,"East TN"
2020-07-20,1694,43,"East TN"
2020-07-21,1825,131,"East TN"
2020-07-22,1880,55,"East TN"
2020-07-23,1954,74,"East TN"
2020-07-24,2014,60,"East TN"
2020-07-25,2137,123,"East TN"
2020-07-26,2209,72,"East TN"
2020-07-27,2289,80,"East TN"
2020-07-28,2382,93,"East TN"
2020-07-29,2418,36,"East TN"
2020-07-30,2548,130,"East TN"
2020-07-31,2620,72,"East TN"
2020-08-01,2691,71,"East TN"
2020-08-02,2763,72,"East TN"
2020-08-03,2834,71,"East TN"
2020-08-04,2896,62,"East TN"
2020-08-05,2942,46,"East TN"
2020-08-06,3063,121,"East TN"
2020-08-07,3133,70,"East TN"
2020-08-08,3201,68,"East TN"
2020-08-09,3273,72,"East TN"
2020-08-10,3329,56,"East TN"
2020-08-11,3405,76,"East TN"
2020-08-12,3457,52,"East TN"
2020-08-13,3570,113,"East TN"
2020-08-14,3617,47,"East TN"
2020-08-15,3704,87,"East TN"
2020-08-16,3776,72,"East TN"
2020-08-17,3805,29,"East TN"
2020-08-18,3883,78,"East TN"
2020-08-19,3934,51,"East TN"
2020-08-20,4048,114,"East TN"
2020-08-21,4082,34,"East TN"
2020-08-22,4193,111,"East TN"
2020-08-23,4230,37,"East TN"
2020-08-24,4254,24,"East TN"
2020-08-25,4332,78,"East TN"
2020-08-26,4392,60,"East TN"
2020-08-27,4498,106,"East TN"
2020-08-28,4544,46,"East TN"
2020-08-29,4601,57,"East TN"
2020-08-30,4636,35,"East TN"
2020-08-31,4698,62,"East TN"
2020-09-01,4782,84,"East TN"
2020-09-02,4857,75,"East TN"
2020-09-03,4937,80,"East TN"
2020-09-04,4982,45,"East TN"
2020-09-05,5134,152,"East TN"
2020-09-06,5195,61,"East TN"
2020-09-07,5222,27,"East TN"
2020-09-08,5268,46,"East TN"
2020-09-09,5321,53,"East TN"
2020-09-10,5421,100,"East TN"
2020-09-11,5464,43,"East TN"
2020-09-12,5528,64,"East TN"
2020-09-13,5587,59,"East TN"
2020-09-14,5642,55,"East TN"
2020-09-15,5719,77,"East TN"
2020-09-16,5762,43,"East TN"
2020-09-17,5850,88,"East TN"
2020-09-18,5919,69,"East TN"
2020-09-19,5988,69,"East TN"
2020-09-20,6033,45,"East TN"
2020-09-21,6057,24,"East TN"
2020-09-22,6115,58,"East TN"
2020-09-23,6159,44,"East TN"
2020-09-24,6218,59,"East TN"
2020-09-25,6278,60,"East TN"
2020-09-26,6376,98,"East TN"
2020-09-27,6428,52,"East TN"
2020-09-28,6455,27,"East TN"
2020-09-29,6498,43,"East TN"
2020-09-30,6563,65,"East TN"
2020-10-01,6610,47,"East TN"
2020-10-02,6664,54,"East TN"
2020-10-03,6710,46,"East TN"
2020-10-04,6758,48,"East TN"
2020-10-05,6831,73,"East TN"
2020-10-06,6895,64,"East TN"
2020-10-07,6965,70,"East TN"
2020-10-08,7041,76,"East TN"
2020-10-09,7107,66,"East TN"
2020-10-10,7196,89,"East TN"
2020-10-11,7291,95,"East TN"
2020-10-12,7326,35,"East TN"
2020-10-13,7370,44,"East TN"
2020-10-14,7477,107,"East TN"
2020-10-15,7532,55,"East TN"
2020-10-16,7595,63,"East TN"
2020-10-17,7672,77,"East TN"
2020-10-18,7781,109,"East TN"
2020-10-19,7875,94,"East TN"
2020-10-20,7957,82,"East TN"
2020-10-21,8033,76,"East TN"
2020-10-22,8175,142,"East TN"
2020-10-23,8313,138,"East TN"
2020-10-24,8464,151,"East TN"
2020-10-25,8583,119,"East TN"
2020-10-26,8644,61,"East TN"
2020-10-27,8736,92,"East TN"
2020-10-28,8853,117,"East TN"
2020-10-29,8975,122,"East TN"
2020-10-30,9069,94,"East TN"
2020-10-31,9070,1,"East TN"
2020-11-01,9138,68,"East TN"
2020-11-02,9256,118,"East TN"
2020-11-03,9415,159,"East TN"
2020-11-04,9526,111,"East TN"
2020-11-05,9599,73,"East TN"
2020-11-06,9711,112,"East TN"
2020-11-07,9875,164,"East TN"
2020-11-08,10084,209,"East TN"
2020-11-09,10161,77,"East TN"
2020-11-10,10268,107,"East TN"
2020-11-11,10432,164,"East TN"
2020-11-12,10521,89,"East TN"
2020-11-13,10720,199,"East TN"
2020-11-14,10899,179,"East TN"
2020-11-15,11172,273,"East TN"
2020-11-16,11382,210,"East TN"
2020-11-17,11535,153,"East TN"
2020-11-18,11690,155,"East TN"
2020-11-19,11841,151,"East TN"
2020-11-20,11991,150,"East TN"
2020-11-21,12140,149,"East TN"
2020-11-22,12355,215,"East TN"
2020-11-23,12477,122,"East TN"
2020-11-24,12609,132,"East TN"
2020-11-25,12725,116,"East TN"
2020-11-26,12907,182,"East TN"
2020-11-27,13144,237,"East TN"
2020-11-28,13346,202,"East TN"
2020-11-29,13648,302,"East TN"
2020-11-30,13915,267,"East TN"
2020-12-01,14215,300,"East TN"
2020-12-02,14330,115,"East TN"
2020-12-03,14540,210,"East TN"
2020-12-04,14763,223,"East TN"
2020-12-05,14873,110,"East TN"
2020-12-06,15061,188,"East TN"
2020-12-07,15413,352,"East TN"
2020-12-08,15747,334,"East TN"
2020-12-09,16147,400,"East TN"
2020-12-10,16587,440,"East TN"
2020-12-11,16817,230,"East TN"
2020-12-12,17183,366,"East TN"
2020-12-13,17779,596,"East TN"
2020-12-14,18173,394,"East TN"
2020-12-15,18703,530,"East TN"
2020-12-16,19082,379,"East TN"
2020-12-17,19651,569,"East TN"
2020-12-18,20101,450,"East TN"
2020-12-19,20420,319,"East TN"
2020-12-20,20849,429,"East TN"
2020-12-21,21136,287,"East TN"
2020-12-22,21397,261,"East TN"
2020-12-23,21620,223,"East TN"
2020-12-24,21825,205,"East TN"
2020-12-25,22088,263,"East TN"
2020-12-26,22287,199,"East TN"
2020-12-27,22412,125,"East TN"
2020-12-28,22521,109,"East TN"
2020-12-29,22785,264,"East TN"
2020-12-30,22979,194,"East TN"
2020-12-31,23410,431,"East TN"
2021-01-01,23587,177,"East TN"
2021-01-02,23822,235,"East TN"
2021-01-03,23970,148,"East TN"
2021-01-04,24121,151,"East TN"
2021-01-05,24404,283,"East TN"
2021-01-06,24679,275,"East TN"
2021-01-07,24986,307,"East TN"
2021-01-08,25253,267,"East TN"
2021-01-09,25588,335,"East TN"
2021-01-10,25783,195,"East TN"
2021-01-11,25954,171,"East TN"
2021-01-12,26153,199,"East TN"
2021-01-13,26303,150,"East TN"
2021-01-14,26622,319,"East TN"
2021-01-15,26747,125,"East TN"
2021-01-16,27052,305,"East TN"
2021-01-17,27130,78,"East TN"
2021-01-18,27193,63,"East TN"
2021-01-19,27384,191,"East TN"
2021-01-20,27485,101,"East TN"
2021-01-21,27689,204,"East TN"
2021-01-22,27825,136,"East TN"
2021-01-23,28016,191,"East TN"
2021-01-24,28084,68,"East TN"
2021-01-25,28203,119,"East TN"
2021-01-26,28335,132,"East TN"
2021-01-27,28467,132,"East TN"
2021-01-28,28699,232,"East TN"
2021-01-29,28774,75,"East TN"
2021-01-30,28938,164,"East TN"
2021-01-31,29017,79,"East TN"
2021-02-01,29108,91,"East TN"
2021-02-02,29198,90,"East TN"
2021-02-03,29347,149,"East TN"
2021-02-04,29487,140,"East TN"
2021-02-05,29592,105,"East TN"
2021-02-06,29772,180,"East TN"
2021-02-07,29851,79,"East TN"
2021-02-08,29946,95,"East TN"
2021-02-09,30120,174,"East TN"
2021-02-10,30246,126,"East TN"
2021-02-11,30377,131,"East TN"
2021-02-12,30513,136,"East TN"
2021-02-13,30601,88,"East TN"
2021-02-14,30658,57,"East TN"
2021-02-15,30702,44,"East TN"
2021-02-16,30830,128,"East TN"
2021-02-17,30949,119,"East TN"
2021-02-18,31078,129,"East TN"
2021-02-19,31163,85,"East TN"
2021-02-20,31263,100,"East TN"
2021-02-21,31312,49,"East TN"
2021-02-22,31382,70,"East TN"
2021-02-23,31499,117,"East TN"
2021-02-24,31627,128,"East TN"
2021-02-25,31737,110,"East TN"
2021-02-26,31831,94,"East TN"
2021-02-27,31886,55,"East TN"
2021-02-28,31935,49,"East TN"
2021-03-01,31973,38,"East TN"
2021-03-02,32050,77,"East TN"
2021-03-03,32109,59,"East TN"
2021-03-04,32215,106,"East TN"
2021-03-05,32295,80,"East TN"
2021-03-06,32371,76,"East TN"
2021-03-07,32405,34,"East TN"
2021-03-08,32477,72,"East TN"
2021-03-09,32578,101,"East TN"
2021-03-10,32684,106,"East TN"
2021-03-11,32767,83,"East TN"
2021-03-12,32842,75,"East TN"
2021-03-13,32932,90,"East TN"
2021-03-14,32971,39,"East TN"
2021-03-15,33026,55,"East TN"
2021-03-16,33136,110,"East TN"
2021-03-17,33224,88,"East TN"
2021-03-18,33322,98,"East TN"
2021-03-19,33472,150,"East TN"
2021-03-20,33524,52,"East TN"
2021-03-21,33559,35,"East TN"
2021-03-22,33648,89,"East TN"
2021-03-23,33737,89,"East TN"
2021-03-24,33840,103,"East TN"
2021-03-25,33921,81,"East TN"
2021-03-26,33997,76,"East TN"
2021-03-27,34038,41,"East TN"
2021-03-28,34092,54,"East TN"
2021-03-29,34168,76,"East TN"
2021-03-30,34228,60,"East TN"
2021-03-31,34344,116,"East TN"
2021-04-01,34412,68,"East TN"
2021-04-02,34461,49,"East TN"
2021-04-03,34500,39,"East TN"
2021-04-04,34520,20,"East TN"
2021-04-05,34588,68,"East TN"
2021-04-06,34664,76,"East TN"
2021-04-07,34779,115,"East TN"
2021-04-08,34864,85,"East TN"
2021-04-09,34954,90,"East TN"
2021-04-10,35000,46,"East TN"
2021-04-11,35044,44,"East TN"
2021-04-12,35117,73,"East TN"
2021-04-13,35176,59,"East TN"
2021-04-14,35291,115,"East TN"
2021-04-15,35388,97,"East TN"
2021-04-16,35527,139,"East TN"
2021-04-17,35550,23,"East TN"
2021-04-18,35578,28,"East TN"
2021-04-19,35637,59,"East TN"
2021-04-20,35697,60,"East TN"
2021-04-21,35790,93,"East TN"
2021-04-22,35927,137,"East TN"
2021-04-23,36004,77,"East TN"
2021-04-24,36063,59,"East TN"
2021-04-25,36091,28,"East TN"
2021-04-26,36164,73,"East TN"
2021-04-27,36252,88,"East TN"
2021-04-28,36377,125,"East TN"
2021-04-29,36465,88,"East TN"
2021-04-30,36541,76,"East TN"
2021-05-01,36580,39,"East TN"
2021-05-02,36610,30,"East TN"
2021-05-03,36639,29,"East TN"
2021-05-04,36694,55,"East TN"
2021-05-05,36804,110,"East TN"
2021-05-06,36857,53,"East TN"
2021-05-07,36928,71,"East TN"
2021-05-08,36953,25,"East TN"
2021-05-09,36978,25,"East TN"
2021-05-10,37027,49,"East TN"
2021-05-11,37090,63,"East TN"
2021-05-12,37145,55,"East TN"
2021-05-13,37172,27,"East TN"
2021-05-14,37213,41,"East TN"
2021-05-15,37228,15,"East TN"
2021-05-16,37242,14,"East TN"
2021-05-17,37270,28,"East TN"
2021-05-18,37306,36,"East TN"
2021-05-19,37341,35,"East TN"
2021-05-20,37373,32,"East TN"
2021-05-21,37399,26,"East TN"
2021-05-22,37408,9,"East TN"
2021-05-23,37419,11,"East TN"
2021-05-24,37440,21,"East TN"
2021-05-25,37461,21,"East TN"
2021-05-26,37480,19,"East TN"
2021-05-27,37495,15,"East TN"
2021-05-28,37512,17,"East TN"
2021-05-29,37518,6,"East TN"
2021-05-30,37522,4,"East TN"
2021-05-31,37533,11,"East TN"
2021-06-01,37549,16,"East TN"
2021-06-02,37560,11,"East TN"
2021-06-03,37568,8,"East TN"
2021-06-04,37587,19,"East TN"
2021-06-05,37591,4,"East TN"
2021-06-06,37595,4,"East TN"
2021-06-07,37602,7,"East TN"
2021-06-08,37614,12,"East TN"
2021-06-09,37618,4,"East TN"
2021-06-10,37626,8,"East TN"
2021-06-11,37630,4,"East TN"
2021-06-12,37633,3,"East TN"
2021-06-13,37636,3,"East TN"
2021-06-14,37644,8,"East TN"
2021-06-15,37652,8,"East TN"
2021-06-16,37661,9,"East TN"
2021-06-17,37665,4,"East TN"
2021-06-18,37672,7,"East TN"
2021-06-19,37674,2,"East TN"
2021-06-20,37678,4,"East TN"
2021-06-21,37689,11,"East TN"
2021-06-22,37704,15,"East TN"
2021-06-23,37711,7,"East TN"
2021-06-24,37725,14,"East TN"
2021-06-25,37745,20,"East TN"
2021-06-26,37746,1,"East TN"
2021-06-27,37750,4,"East TN"
2021-06-28,37756,6,"East TN"
2021-06-29,37767,11,"East TN"
2021-06-30,37782,15,"East TN"
2021-07-01,37817,35,"East TN"
2021-07-02,37826,9,"East TN"
2021-07-03,37834,8,"East TN"
2021-07-04,37838,4,"East TN"
2021-07-05,37845,7,"East TN"
2021-07-06,37879,34,"East TN"
2021-07-07,37908,29,"East TN"
2021-07-08,37944,36,"East TN"
2021-07-09,37972,28,"East TN"
2021-07-10,37985,13,"East TN"
2021-07-11,37986,1,"East TN"
2021-07-12,38009,23,"East TN"
2021-07-13,38040,31,"East TN"
2021-07-14,38059,19,"East TN"
2021-07-15,38081,22,"East TN"
2021-07-16,38113,32,"East TN"
2021-07-17,38136,23,"East TN"
2021-07-18,38156,20,"East TN"
2021-07-19,38196,40,"East TN"
2021-07-20,38235,39,"East TN"
2021-07-21,38287,52,"East TN"
2021-07-22,38361,74,"East TN"
2021-07-23,38435,74,"East TN"
2021-07-24,38474,39,"East TN"
2021-07-25,38495,21,"East TN"
2021-07-26,38580,85,"East TN"
2021-07-27,38691,111,"East TN"
2021-07-28,38811,120,"East TN"
2021-07-29,38892,81,"East TN"
2021-07-30,39034,142,"East TN"
2021-07-31,39119,85,"East TN"
2021-08-01,39190,71,"East TN"
2021-08-02,39306,116,"East TN"
2021-08-03,39529,223,"East TN"
2021-08-04,39715,186,"East TN"
2021-08-05,39896,181,"East TN"
2021-08-06,40107,211,"East TN"
2021-08-07,40230,123,"East TN"
2021-08-08,40345,115,"East TN"
2021-08-09,40615,270,"East TN"
2021-08-10,40908,293,"East TN"
2021-08-11,41275,367,"East TN"
2021-08-12,41617,342,"East TN"
2021-08-13,42027,410,"East TN"
2021-08-14,42372,345,"East TN"
2021-08-15,42622,250,"East TN"
2021-08-16,43019,397,"East TN"
2021-08-17,43546,527,"East TN"
2021-08-18,44224,678,"East TN"
2021-08-19,45024,800,"East TN"
2021-08-20,45779,755,"East TN"
2021-08-21,46638,859,"East TN"
2021-08-22,47047,409,"East TN"
2021-08-23,47699,652,"East TN"
2021-08-24,48456,757,"East TN"
2021-08-25,49267,811,"East TN"
2021-08-26,50136,869,"East TN"
2021-08-27,51131,995,"East TN"
2021-08-28,51893,762,"East TN"
2021-08-29,52604,711,"East TN"
2021-08-30,53619,1015,"East TN"
2021-08-31,54648,1029,"East TN"
2021-09-01,55089,441,"East TN"
2021-09-02,55769,680,"East TN"
2021-09-03,56296,527,"East TN"
2021-09-04,57293,997,"East TN"
2021-09-05,58515,1222,"East TN"
2021-09-06,59689,1174,"East TN"
2021-09-07,60098,409,"East TN"
2021-09-08,60426,328,"East TN"
2021-09-09,60859,433,"East TN"
2021-09-10,62085,1226,"East TN"
2021-09-11,62964,879,"East TN"
2021-09-12,63225,261,"East TN"
2021-09-13,63712,487,"East TN"
2021-09-14,64299,587,"East TN"
2021-09-15,64651,352,"East TN"
2021-09-16,65209,558,"East TN"
2021-09-17,65723,514,"East TN"
2021-09-18,65977,254,"East TN"
2021-09-19,66099,122,"East TN"
2021-09-20,66472,373,"East TN"
2021-09-21,66854,382,"East TN"
2021-09-22,67167,313,"East TN"
2021-09-23,67631,464,"East TN"
2021-09-24,67934,303,"East TN"
2021-09-25,68060,126,"East TN"
2021-09-26,68206,146,"East TN"
2021-09-27,68480,274,"East TN"
2021-09-28,68747,267,"East TN"
2021-09-29,69101,354,"East TN"
2021-09-30,69353,252,"East TN"
2021-10-01,69619,266,"East TN"
2021-10-02,69726,107,"East TN"
2021-10-03,69811,85,"East TN"
2021-10-04,70032,221,"East TN"
2021-10-05,70289,257,"East TN"
2021-10-06,70494,205,"East TN"
2021-10-07,70714,220,"East TN"
2021-10-08,70915,201,"East TN"
2021-10-09,70996,81,"East TN"
2021-10-10,71028,32,"East TN"
2021-10-11,71232,204,"East TN"
2021-10-12,71379,147,"East TN"
2021-10-13,71504,125,"East TN"
2021-10-14,71634,130,"East TN"
2021-10-15,71733,99,"East TN"
2021-10-16,71764,31,"East TN"
2021-10-17,71795,31,"East TN"
2021-10-18,71924,129,"East TN"
2021-10-19,72041,117,"East TN"
2021-10-20,72150,109,"East TN"
2021-10-21,72244,94,"East TN"
2021-10-22,72340,96,"East TN"
2021-10-23,72377,37,"East TN"
2021-10-24,72398,21,"East TN"
2021-10-25,72453,55,"East TN"
2021-10-26,72529,76,"East TN"
2021-10-27,72651,122,"East TN"
2021-10-28,72717,66,"East TN"
2021-10-29,72805,88,"East TN"
2021-10-30,72842,37,"East TN"
2021-10-31,72865,23,"East TN"
2021-11-01,72965,100,"East TN"
2021-11-02,73055,90,"East TN"
2021-11-03,73169,114,"East TN"
2021-11-04,73252,83,"East TN"
2021-11-05,73343,91,"East TN"
2021-11-06,73388,45,"East TN"
2021-11-07,73412,24,"East TN"
2021-11-08,73500,88,"East TN"
2021-11-09,73702,202,"East TN"
2021-11-10,73826,124,"East TN"
2021-11-11,73927,101,"East TN"
2021-11-12,74004,77,"East TN"
2021-11-13,74039,35,"East TN"
2021-11-14,74096,57,"East TN"
2021-11-15,74203,107,"East TN"
2021-11-16,74316,113,"East TN"
2021-11-17,74456,140,"East TN"
2021-11-18,74588,132,"East TN"
2021-11-19,74715,127,"East TN"
2021-11-20,74756,41,"East TN"
2021-11-21,74796,40,"East TN"
2021-11-22,74911,115,"East TN"
2021-11-23,75034,123,"East TN"
2021-11-24,75140,106,"East TN"
2021-11-25,75174,34,"East TN"
2021-11-26,75203,29,"East TN"
2021-11-27,75234,31,"East TN"
2021-11-28,75269,35,"East TN"
2021-11-29,75420,151,"East TN"
2021-11-30,75578,158,"East TN"
2021-12-01,75757,179,"East TN"
2021-12-02,75908,151,"East TN"
2021-12-03,76060,152,"East TN"
2021-12-04,76120,60,"East TN"
2021-12-05,76163,43,"East TN"
2021-12-06,76312,149,"East TN"
2021-12-07,76440,128,"East TN"
2021-12-08,76592,152,"East TN"
2021-12-09,76736,144,"East TN"
2021-12-10,76866,130,"East TN"
2021-12-11,76913,47,"East TN"
2021-12-12,76969,56,"East TN"
2021-12-13,77100,131,"East TN"
2021-12-14,77246,146,"East TN"
2021-12-15,77405,159,"East TN"
2021-12-16,77504,99,"East TN"
2021-12-17,77609,105,"East TN"
2021-12-18,77685,76,"East TN"
2021-12-19,77740,55,"East TN"
2021-12-20,77872,132,"East TN"
2021-12-21,77979,107,"East TN"
2021-12-22,78129,150,"East TN"
2021-12-23,78230,101,"East TN"
2021-12-24,78314,84,"East TN"
2021-12-25,78349,35,"East TN"
2021-12-26,78373,24,"East TN"
2021-12-27,78545,172,"East TN"
2021-12-28,78750,205,"East TN"
2021-12-29,79009,259,"East TN"
2021-12-30,79257,248,"East TN"
2021-12-31,79446,189,"East TN"
2022-01-01,79547,101,"East TN"
2022-01-02,79657,110,"East TN"
2022-01-03,79891,234,"East TN"
2022-01-04,80346,455,"East TN"
2022-01-05,80833,487,"East TN"
2022-01-06,81368,535,"East TN"
2022-01-07,81796,428,"East TN"
2022-01-08,82090,294,"East TN"
2022-01-09,82438,348,"East TN"
2022-01-10,83149,711,"East TN"
2022-01-11,84013,864,"East TN"
2022-01-12,85007,994,"East TN"
2022-01-13,86260,1253,"East TN"
2022-01-14,87540,1280,"East TN"
2022-01-15,88273,733,"East TN"
2022-01-16,88986,713,"East TN"
2022-01-17,89795,809,"East TN"
2022-01-18,90918,1123,"East TN"
2022-01-19,92622,1704,"East TN"
2022-01-20,94302,1680,"East TN"
2022-01-21,95765,1463,"East TN"
2022-01-22,96702,937,"East TN"
2022-01-23,97287,585,"East TN"
2022-01-24,98386,1099,"East TN"
2022-01-25,99341,955,"East TN"
2022-01-26,100388,1047,"East TN"
2022-01-27,101534,1146,"East TN"
2022-01-28,102405,871,"East TN"
2022-01-29,102980,575,"East TN"
2022-01-30,103254,274,"East TN"
2022-01-31,103953,699,"East TN"
2022-02-01,104727,774,"East TN"
2022-02-02,105493,766,"East TN"
2022-02-03,106985,1492,"East TN"
2022-02-04,107507,522,"East TN"
2022-02-05,107720,213,"East TN"
2022-02-06,107873,153,"East TN"
2022-02-07,108305,432,"East TN"
2022-02-08,108708,403,"East TN"
2022-02-09,109138,430,"East TN"
2022-02-10,109525,387,"East TN"
2022-02-11,109881,356,"East TN"
2022-02-12,110000,119,"East TN"
2022-02-13,110089,89,"East TN"
2022-02-14,110470,381,"East TN"
2022-02-15,110757,287,"East TN"
2022-02-16,111058,301,"East TN"
2022-02-17,111347,289,"East TN"
2022-02-18,111524,177,"East TN"
2022-02-19,111577,53,"East TN"
2022-02-20,111608,31,"East TN"
2022-02-21,111703,95,"East TN"
2022-02-22,111858,155,"East TN"
2022-02-23,111956,98,"East TN"
2022-02-24,112052,96,"East TN"
2022-02-25,112154,102,"East TN"
2022-02-26,112178,24,"East TN"
2022-02-27,112178,0,"East TN"
2022-02-28,112289,111,"East TN"
2022-03-01,112392,103,"East TN"
2022-03-02,112450,58,"East TN"
2022-03-03,112500,50,"East TN"
2022-03-04,112543,43,"East TN"
2022-03-05,112552,9,"East TN"
2022-03-06,112561,9,"East TN"
