"DATE","TOTAL_CASES","NEW_CASES","Region"
2020-03-12,0,0,"Knox County"
2020-03-13,0,0,"Knox County"
2020-03-14,0,0,"Knox County"
2020-03-15,0,0,"Knox County"
2020-03-16,0,0,"Knox County"
2020-03-17,0,0,"Knox County"
2020-03-18,0,0,"Knox County"
2020-03-19,0,0,"Knox County"
2020-03-20,0,0,"Knox County"
2020-03-21,0,0,"Knox County"
2020-03-22,0,0,"Knox County"
2020-03-23,0,0,"Knox County"
2020-03-24,2,2,"Knox County"
2020-03-25,2,0,"Knox County"
2020-03-26,2,0,"Knox County"
2020-03-27,2,0,"Knox County"
2020-03-28,2,0,"Knox County"
2020-03-29,3,1,"Knox County"
2020-03-30,3,0,"Knox County"
2020-03-31,3,0,"Knox County"
2020-04-01,3,0,"Knox County"
2020-04-02,5,2,"Knox County"
2020-04-03,5,0,"Knox County"
2020-04-04,5,0,"Knox County"
2020-04-05,5,0,"Knox County"
2020-04-06,5,0,"Knox County"
2020-04-07,5,0,"Knox County"
2020-04-08,5,0,"Knox County"
2020-04-09,5,0,"Knox County"
2020-04-10,5,0,"Knox County"
2020-04-11,5,0,"Knox County"
2020-04-12,5,0,"Knox County"
2020-04-13,5,0,"Knox County"
2020-04-14,5,0,"Knox County"
2020-04-15,7,2,"Knox County"
2020-04-16,8,1,"Knox County"
2020-04-17,8,0,"Knox County"
2020-04-18,8,0,"Knox County"
2020-04-19,8,0,"Knox County"
2020-04-20,9,1,"Knox County"
2020-04-21,9,0,"Knox County"
2020-04-22,9,0,"Knox County"
2020-04-23,9,0,"Knox County"
2020-04-24,9,0,"Knox County"
2020-04-25,9,0,"Knox County"
2020-04-26,9,0,"Knox County"
2020-04-27,9,0,"Knox County"
2020-04-28,10,1,"Knox County"
2020-04-29,11,1,"Knox County"
2020-04-30,12,1,"Knox County"
2020-05-01,14,2,"Knox County"
2020-05-02,14,0,"Knox County"
2020-05-03,14,0,"Knox County"
2020-05-04,14,0,"Knox County"
2020-05-05,15,1,"Knox County"
2020-05-06,15,0,"Knox County"
2020-05-07,15,0,"Knox County"
2020-05-08,15,0,"Knox County"
2020-05-09,15,0,"Knox County"
2020-05-10,16,1,"Knox County"
2020-05-11,16,0,"Knox County"
2020-05-12,17,1,"Knox County"
2020-05-13,17,0,"Knox County"
2020-05-14,18,1,"Knox County"
2020-05-15,18,0,"Knox County"
2020-05-16,18,0,"Knox County"
2020-05-17,18,0,"Knox County"
2020-05-18,20,2,"Knox County"
2020-05-19,20,0,"Knox County"
2020-05-20,21,1,"Knox County"
2020-05-21,21,0,"Knox County"
2020-05-22,21,0,"Knox County"
2020-05-23,21,0,"Knox County"
2020-05-24,21,0,"Knox County"
2020-05-25,21,0,"Knox County"
2020-05-26,21,0,"Knox County"
2020-05-27,21,0,"Knox County"
2020-05-28,22,1,"Knox County"
2020-05-29,24,2,"Knox County"
2020-05-30,24,0,"Knox County"
2020-05-31,26,2,"Knox County"
2020-06-01,29,3,"Knox County"
2020-06-02,33,4,"Knox County"
2020-06-03,34,1,"Knox County"
2020-06-04,37,3,"Knox County"
2020-06-05,45,8,"Knox County"
2020-06-06,47,2,"Knox County"
2020-06-07,49,2,"Knox County"
2020-06-08,49,0,"Knox County"
2020-06-09,52,3,"Knox County"
2020-06-10,54,2,"Knox County"
2020-06-11,55,1,"Knox County"
2020-06-12,57,2,"Knox County"
2020-06-13,58,1,"Knox County"
2020-06-14,59,1,"Knox County"
2020-06-15,60,1,"Knox County"
2020-06-16,60,0,"Knox County"
2020-06-17,62,2,"Knox County"
2020-06-18,65,3,"Knox County"
2020-06-19,69,4,"Knox County"
2020-06-20,71,2,"Knox County"
2020-06-21,72,1,"Knox County"
2020-06-22,76,4,"Knox County"
2020-06-23,79,3,"Knox County"
2020-06-24,81,2,"Knox County"
2020-06-25,84,3,"Knox County"
2020-06-26,87,3,"Knox County"
2020-06-27,89,2,"Knox County"
2020-06-28,89,0,"Knox County"
2020-06-29,91,2,"Knox County"
2020-06-30,94,3,"Knox County"
2020-07-01,98,4,"Knox County"
2020-07-02,102,4,"Knox County"
2020-07-03,109,7,"Knox County"
2020-07-04,109,0,"Knox County"
2020-07-05,116,7,"Knox County"
2020-07-06,120,4,"Knox County"
2020-07-07,122,2,"Knox County"
2020-07-08,130,8,"Knox County"
2020-07-09,136,6,"Knox County"
2020-07-10,142,6,"Knox County"
2020-07-11,143,1,"Knox County"
2020-07-12,149,6,"Knox County"
2020-07-13,158,9,"Knox County"
2020-07-14,162,4,"Knox County"
2020-07-15,165,3,"Knox County"
2020-07-16,190,25,"Knox County"
2020-07-17,199,9,"Knox County"
2020-07-18,206,7,"Knox County"
2020-07-19,213,7,"Knox County"
2020-07-20,218,5,"Knox County"
2020-07-21,265,47,"Knox County"
2020-07-22,269,4,"Knox County"
2020-07-23,289,20,"Knox County"
2020-07-24,299,10,"Knox County"
2020-07-25,318,19,"Knox County"
2020-07-26,326,8,"Knox County"
2020-07-27,336,10,"Knox County"
2020-07-28,358,22,"Knox County"
2020-07-29,363,5,"Knox County"
2020-07-30,376,13,"Knox County"
2020-07-31,385,9,"Knox County"
2020-08-01,405,20,"Knox County"
2020-08-02,421,16,"Knox County"
2020-08-03,426,5,"Knox County"
2020-08-04,436,10,"Knox County"
2020-08-05,448,12,"Knox County"
2020-08-06,466,18,"Knox County"
2020-08-07,471,5,"Knox County"
2020-08-08,488,17,"Knox County"
2020-08-09,501,13,"Knox County"
2020-08-10,504,3,"Knox County"
2020-08-11,514,10,"Knox County"
2020-08-12,520,6,"Knox County"
2020-08-13,540,20,"Knox County"
2020-08-14,544,4,"Knox County"
2020-08-15,559,15,"Knox County"
2020-08-16,573,14,"Knox County"
2020-08-17,578,5,"Knox County"
2020-08-18,592,14,"Knox County"
2020-08-19,596,4,"Knox County"
2020-08-20,611,15,"Knox County"
2020-08-21,616,5,"Knox County"
2020-08-22,641,25,"Knox County"
2020-08-23,660,19,"Knox County"
2020-08-24,670,10,"Knox County"
2020-08-25,679,9,"Knox County"
2020-08-26,690,11,"Knox County"
2020-08-27,700,10,"Knox County"
2020-08-28,715,15,"Knox County"
2020-08-29,739,24,"Knox County"
2020-08-30,751,12,"Knox County"
2020-08-31,768,17,"Knox County"
2020-09-01,801,33,"Knox County"
2020-09-02,832,31,"Knox County"
2020-09-03,863,31,"Knox County"
2020-09-04,881,18,"Knox County"
2020-09-05,947,66,"Knox County"
2020-09-06,974,27,"Knox County"
2020-09-07,986,12,"Knox County"
2020-09-08,1014,28,"Knox County"
2020-09-09,1037,23,"Knox County"
2020-09-10,1066,29,"Knox County"
2020-09-11,1085,19,"Knox County"
2020-09-12,1117,32,"Knox County"
2020-09-13,1149,32,"Knox County"
2020-09-14,1173,24,"Knox County"
2020-09-15,1205,32,"Knox County"
2020-09-16,1217,12,"Knox County"
2020-09-17,1238,21,"Knox County"
2020-09-18,1261,23,"Knox County"
2020-09-19,1284,23,"Knox County"
2020-09-20,1302,18,"Knox County"
2020-09-21,1306,4,"Knox County"
2020-09-22,1319,13,"Knox County"
2020-09-23,1328,9,"Knox County"
2020-09-24,1346,18,"Knox County"
2020-09-25,1365,19,"Knox County"
2020-09-26,1389,24,"Knox County"
2020-09-27,1399,10,"Knox County"
2020-09-28,1406,7,"Knox County"
2020-09-29,1415,9,"Knox County"
2020-09-30,1431,16,"Knox County"
2020-10-01,1440,9,"Knox County"
2020-10-02,1446,6,"Knox County"
2020-10-03,1456,10,"Knox County"
2020-10-04,1465,9,"Knox County"
2020-10-05,1478,13,"Knox County"
2020-10-06,1495,17,"Knox County"
2020-10-07,1505,10,"Knox County"
2020-10-08,1512,7,"Knox County"
2020-10-09,1530,18,"Knox County"
2020-10-10,1560,30,"Knox County"
2020-10-11,1575,15,"Knox County"
2020-10-12,1583,8,"Knox County"
2020-10-13,1586,3,"Knox County"
2020-10-14,1608,22,"Knox County"
2020-10-15,1611,3,"Knox County"
2020-10-16,1616,5,"Knox County"
2020-10-17,1626,10,"Knox County"
2020-10-18,1651,25,"Knox County"
2020-10-19,1665,14,"Knox County"
2020-10-20,1677,12,"Knox County"
2020-10-21,1684,7,"Knox County"
2020-10-22,1702,18,"Knox County"
2020-10-23,1716,14,"Knox County"
2020-10-24,1739,23,"Knox County"
2020-10-25,1758,19,"Knox County"
2020-10-26,1767,9,"Knox County"
2020-10-27,1778,11,"Knox County"
2020-10-28,1794,16,"Knox County"
2020-10-29,1808,14,"Knox County"
2020-10-30,1819,11,"Knox County"
2020-10-31,1819,0,"Knox County"
2020-11-01,1849,30,"Knox County"
2020-11-02,1867,18,"Knox County"
2020-11-03,1898,31,"Knox County"
2020-11-04,1917,19,"Knox County"
2020-11-05,1940,23,"Knox County"
2020-11-06,1958,18,"Knox County"
2020-11-07,1979,21,"Knox County"
2020-11-08,1998,19,"Knox County"
2020-11-09,2010,12,"Knox County"
2020-11-10,2021,11,"Knox County"
2020-11-11,2038,17,"Knox County"
2020-11-12,2054,16,"Knox County"
2020-11-13,2074,20,"Knox County"
2020-11-14,2104,30,"Knox County"
2020-11-15,2126,22,"Knox County"
2020-11-16,2155,29,"Knox County"
2020-11-17,2181,26,"Knox County"
2020-11-18,2199,18,"Knox County"
2020-11-19,2223,24,"Knox County"
2020-11-20,2249,26,"Knox County"
2020-11-21,2272,23,"Knox County"
2020-11-22,2292,20,"Knox County"
2020-11-23,2314,22,"Knox County"
2020-11-24,2333,19,"Knox County"
2020-11-25,2369,36,"Knox County"
2020-11-26,2395,26,"Knox County"
2020-11-27,2415,20,"Knox County"
2020-11-28,2449,34,"Knox County"
2020-11-29,2468,19,"Knox County"
2020-11-30,2523,55,"Knox County"
2020-12-01,2568,45,"Knox County"
2020-12-02,2594,26,"Knox County"
2020-12-03,2646,52,"Knox County"
2020-12-04,2690,44,"Knox County"
2020-12-05,2721,31,"Knox County"
2020-12-06,2766,45,"Knox County"
2020-12-07,2798,32,"Knox County"
2020-12-08,2847,49,"Knox County"
2020-12-09,2898,51,"Knox County"
2020-12-10,2957,59,"Knox County"
2020-12-11,3023,66,"Knox County"
2020-12-12,3069,46,"Knox County"
2020-12-13,3151,82,"Knox County"
2020-12-14,3212,61,"Knox County"
2020-12-15,3293,81,"Knox County"
2020-12-16,3355,62,"Knox County"
2020-12-17,3457,102,"Knox County"
2020-12-18,3515,58,"Knox County"
2020-12-19,3580,65,"Knox County"
2020-12-20,3624,44,"Knox County"
2020-12-21,3681,57,"Knox County"
2020-12-22,3726,45,"Knox County"
2020-12-23,3770,44,"Knox County"
2020-12-24,3797,27,"Knox County"
2020-12-25,3831,34,"Knox County"
2020-12-26,3858,27,"Knox County"
2020-12-27,3881,23,"Knox County"
2020-12-28,3895,14,"Knox County"
2020-12-29,3962,67,"Knox County"
2020-12-30,3991,29,"Knox County"
2020-12-31,4057,66,"Knox County"
2021-01-01,4085,28,"Knox County"
2021-01-02,4124,39,"Knox County"
2021-01-03,4156,32,"Knox County"
2021-01-04,4190,34,"Knox County"
2021-01-05,4250,60,"Knox County"
2021-01-06,4311,61,"Knox County"
2021-01-07,4342,31,"Knox County"
2021-01-08,4385,43,"Knox County"
2021-01-09,4448,63,"Knox County"
2021-01-10,4491,43,"Knox County"
2021-01-11,4525,34,"Knox County"
2021-01-12,4555,30,"Knox County"
2021-01-13,4595,40,"Knox County"
2021-01-14,4652,57,"Knox County"
2021-01-15,4678,26,"Knox County"
2021-01-16,4743,65,"Knox County"
2021-01-17,4762,19,"Knox County"
2021-01-18,4782,20,"Knox County"
2021-01-19,4816,34,"Knox County"
2021-01-20,4853,37,"Knox County"
2021-01-21,4889,36,"Knox County"
2021-01-22,4925,36,"Knox County"
2021-01-23,4980,55,"Knox County"
2021-01-24,5012,32,"Knox County"
2021-01-25,5045,33,"Knox County"
2021-01-26,5082,37,"Knox County"
2021-01-27,5105,23,"Knox County"
2021-01-28,5141,36,"Knox County"
2021-01-29,5154,13,"Knox County"
2021-01-30,5192,38,"Knox County"
2021-01-31,5217,25,"Knox County"
2021-02-01,5240,23,"Knox County"
2021-02-02,5259,19,"Knox County"
2021-02-03,5297,38,"Knox County"
2021-02-04,5337,40,"Knox County"
2021-02-05,5361,24,"Knox County"
2021-02-06,5418,57,"Knox County"
2021-02-07,5439,21,"Knox County"
2021-02-08,5459,20,"Knox County"
2021-02-09,5498,39,"Knox County"
2021-02-10,5525,27,"Knox County"
2021-02-11,5559,34,"Knox County"
2021-02-12,5590,31,"Knox County"
2021-02-13,5602,12,"Knox County"
2021-02-14,5623,21,"Knox County"
2021-02-15,5635,12,"Knox County"
2021-02-16,5655,20,"Knox County"
2021-02-17,5677,22,"Knox County"
2021-02-18,5709,32,"Knox County"
2021-02-19,5723,14,"Knox County"
2021-02-20,5743,20,"Knox County"
2021-02-21,5753,10,"Knox County"
2021-02-22,5764,11,"Knox County"
2021-02-23,5783,19,"Knox County"
2021-02-24,5799,16,"Knox County"
2021-02-25,5816,17,"Knox County"
2021-02-26,5840,24,"Knox County"
2021-02-27,5849,9,"Knox County"
2021-02-28,5856,7,"Knox County"
2021-03-01,5865,9,"Knox County"
2021-03-02,5873,8,"Knox County"
2021-03-03,5877,4,"Knox County"
2021-03-04,5890,13,"Knox County"
2021-03-05,5903,13,"Knox County"
2021-03-06,5929,26,"Knox County"
2021-03-07,5941,12,"Knox County"
2021-03-08,5957,16,"Knox County"
2021-03-09,5969,12,"Knox County"
2021-03-10,5980,11,"Knox County"
2021-03-11,5990,10,"Knox County"
2021-03-12,5997,7,"Knox County"
2021-03-13,6013,16,"Knox County"
2021-03-14,6020,7,"Knox County"
2021-03-15,6027,7,"Knox County"
2021-03-16,6041,14,"Knox County"
2021-03-17,6044,3,"Knox County"
2021-03-18,6052,8,"Knox County"
2021-03-19,6073,21,"Knox County"
2021-03-20,6088,15,"Knox County"
2021-03-21,6093,5,"Knox County"
2021-03-22,6117,24,"Knox County"
2021-03-23,6132,15,"Knox County"
2021-03-24,6150,18,"Knox County"
2021-03-25,6158,8,"Knox County"
2021-03-26,6174,16,"Knox County"
2021-03-27,6180,6,"Knox County"
2021-03-28,6195,15,"Knox County"
2021-03-29,6199,4,"Knox County"
2021-03-30,6208,9,"Knox County"
2021-03-31,6219,11,"Knox County"
2021-04-01,6229,10,"Knox County"
2021-04-02,6237,8,"Knox County"
2021-04-03,6245,8,"Knox County"
2021-04-04,6250,5,"Knox County"
2021-04-05,6259,9,"Knox County"
2021-04-06,6269,10,"Knox County"
2021-04-07,6280,11,"Knox County"
2021-04-08,6291,11,"Knox County"
2021-04-09,6298,7,"Knox County"
2021-04-10,6309,11,"Knox County"
2021-04-11,6314,5,"Knox County"
2021-04-12,6322,8,"Knox County"
2021-04-13,6335,13,"Knox County"
2021-04-14,6344,9,"Knox County"
2021-04-15,6359,15,"Knox County"
2021-04-16,6410,51,"Knox County"
2021-04-17,6413,3,"Knox County"
2021-04-18,6417,4,"Knox County"
2021-04-19,6424,7,"Knox County"
2021-04-20,6433,9,"Knox County"
2021-04-21,6442,9,"Knox County"
2021-04-22,6459,17,"Knox County"
2021-04-23,6466,7,"Knox County"
2021-04-24,6471,5,"Knox County"
2021-04-25,6476,5,"Knox County"
2021-04-26,6483,7,"Knox County"
2021-04-27,6488,5,"Knox County"
2021-04-28,6499,11,"Knox County"
2021-04-29,6513,14,"Knox County"
2021-04-30,6520,7,"Knox County"
2021-05-01,6528,8,"Knox County"
2021-05-02,6530,2,"Knox County"
2021-05-03,6533,3,"Knox County"
2021-05-04,6538,5,"Knox County"
2021-05-05,6545,7,"Knox County"
2021-05-06,6551,6,"Knox County"
2021-05-07,6561,10,"Knox County"
2021-05-08,6565,4,"Knox County"
2021-05-09,6567,2,"Knox County"
2021-05-10,6571,4,"Knox County"
2021-05-11,6575,4,"Knox County"
2021-05-12,6581,6,"Knox County"
2021-05-13,6587,6,"Knox County"
2021-05-14,6592,5,"Knox County"
2021-05-15,6596,4,"Knox County"
2021-05-16,6597,1,"Knox County"
2021-05-17,6598,1,"Knox County"
2021-05-18,6603,5,"Knox County"
2021-05-19,6605,2,"Knox County"
2021-05-20,6612,7,"Knox County"
2021-05-21,6614,2,"Knox County"
2021-05-22,6616,2,"Knox County"
2021-05-23,6619,3,"Knox County"
2021-05-24,6621,2,"Knox County"
2021-05-25,6623,2,"Knox County"
2021-05-26,6623,0,"Knox County"
2021-05-27,6627,4,"Knox County"
2021-05-28,6627,0,"Knox County"
2021-05-29,6628,1,"Knox County"
2021-05-30,6628,0,"Knox County"
2021-05-31,6629,1,"Knox County"
2021-06-01,6630,1,"Knox County"
2021-06-02,6633,3,"Knox County"
2021-06-03,6633,0,"Knox County"
2021-06-04,6636,3,"Knox County"
2021-06-05,6637,1,"Knox County"
2021-06-06,6638,1,"Knox County"
2021-06-07,6639,1,"Knox County"
2021-06-08,6640,1,"Knox County"
2021-06-09,6640,0,"Knox County"
2021-06-10,6640,0,"Knox County"
2021-06-11,6640,0,"Knox County"
2021-06-12,6640,0,"Knox County"
2021-06-13,6640,0,"Knox County"
2021-06-14,6641,1,"Knox County"
2021-06-15,6641,0,"Knox County"
2021-06-16,6641,0,"Knox County"
2021-06-17,6642,1,"Knox County"
2021-06-18,6642,0,"Knox County"
2021-06-19,6642,0,"Knox County"
2021-06-20,6642,0,"Knox County"
2021-06-21,6644,2,"Knox County"
2021-06-22,6647,3,"Knox County"
2021-06-23,6650,3,"Knox County"
2021-06-24,6652,2,"Knox County"
2021-06-25,6657,5,"Knox County"
2021-06-26,6658,1,"Knox County"
2021-06-27,6658,0,"Knox County"
2021-06-28,6659,1,"Knox County"
2021-06-29,6661,2,"Knox County"
2021-06-30,6665,4,"Knox County"
2021-07-01,6670,5,"Knox County"
2021-07-02,6673,3,"Knox County"
2021-07-03,6675,2,"Knox County"
2021-07-04,6676,1,"Knox County"
2021-07-05,6678,2,"Knox County"
2021-07-06,6681,3,"Knox County"
2021-07-07,6682,1,"Knox County"
2021-07-08,6687,5,"Knox County"
2021-07-09,6691,4,"Knox County"
2021-07-10,6694,3,"Knox County"
2021-07-11,6694,0,"Knox County"
2021-07-12,6697,3,"Knox County"
2021-07-13,6704,7,"Knox County"
2021-07-14,6705,1,"Knox County"
2021-07-15,6709,4,"Knox County"
2021-07-16,6711,2,"Knox County"
2021-07-17,6716,5,"Knox County"
2021-07-18,6726,10,"Knox County"
2021-07-19,6736,10,"Knox County"
2021-07-20,6749,13,"Knox County"
2021-07-21,6759,10,"Knox County"
2021-07-22,6782,23,"Knox County"
2021-07-23,6794,12,"Knox County"
2021-07-24,6804,10,"Knox County"
2021-07-25,6812,8,"Knox County"
2021-07-26,6823,11,"Knox County"
2021-07-27,6844,21,"Knox County"
2021-07-28,6866,22,"Knox County"
2021-07-29,6880,14,"Knox County"
2021-07-30,6896,16,"Knox County"
2021-07-31,6914,18,"Knox County"
2021-08-01,6927,13,"Knox County"
2021-08-02,6936,9,"Knox County"
2021-08-03,6972,36,"Knox County"
2021-08-04,7000,28,"Knox County"
2021-08-05,7020,20,"Knox County"
2021-08-06,7043,23,"Knox County"
2021-08-07,7056,13,"Knox County"
2021-08-08,7069,13,"Knox County"
2021-08-09,7112,43,"Knox County"
2021-08-10,7144,32,"Knox County"
2021-08-11,7185,41,"Knox County"
2021-08-12,7230,45,"Knox County"
2021-08-13,7283,53,"Knox County"
2021-08-14,7313,30,"Knox County"
2021-08-15,7357,44,"Knox County"
2021-08-16,7391,34,"Knox County"
2021-08-17,7454,63,"Knox County"
2021-08-18,7525,71,"Knox County"
2021-08-19,7654,129,"Knox County"
2021-08-20,7785,131,"Knox County"
2021-08-21,7939,154,"Knox County"
2021-08-22,7995,56,"Knox County"
2021-08-23,8105,110,"Knox County"
2021-08-24,8235,130,"Knox County"
2021-08-25,8368,133,"Knox County"
2021-08-26,8525,157,"Knox County"
2021-08-27,8708,183,"Knox County"
2021-08-28,8884,176,"Knox County"
2021-08-29,9045,161,"Knox County"
2021-08-30,9229,184,"Knox County"
2021-08-31,9451,222,"Knox County"
2021-09-01,9560,109,"Knox County"
2021-09-02,9654,94,"Knox County"
2021-09-03,9763,109,"Knox County"
2021-09-04,9952,189,"Knox County"
2021-09-05,10270,318,"Knox County"
2021-09-06,10570,300,"Knox County"
2021-09-07,10666,96,"Knox County"
2021-09-08,10728,62,"Knox County"
2021-09-09,10805,77,"Knox County"
2021-09-10,11061,256,"Knox County"
2021-09-11,11255,194,"Knox County"
2021-09-12,11316,61,"Knox County"
2021-09-13,11429,113,"Knox County"
2021-09-14,11567,138,"Knox County"
2021-09-15,11647,80,"Knox County"
2021-09-16,11767,120,"Knox County"
2021-09-17,11896,129,"Knox County"
2021-09-18,11931,35,"Knox County"
2021-09-19,11959,28,"Knox County"
2021-09-20,12045,86,"Knox County"
2021-09-21,12141,96,"Knox County"
2021-09-22,12196,55,"Knox County"
2021-09-23,12266,70,"Knox County"
2021-09-24,12315,49,"Knox County"
2021-09-25,12340,25,"Knox County"
2021-09-26,12365,25,"Knox County"
2021-09-27,12410,45,"Knox County"
2021-09-28,12467,57,"Knox County"
2021-09-29,12538,71,"Knox County"
2021-09-30,12587,49,"Knox County"
2021-10-01,12625,38,"Knox County"
2021-10-02,12638,13,"Knox County"
2021-10-03,12647,9,"Knox County"
2021-10-04,12701,54,"Knox County"
2021-10-05,12728,27,"Knox County"
2021-10-06,12763,35,"Knox County"
2021-10-07,12809,46,"Knox County"
2021-10-08,12870,61,"Knox County"
2021-10-09,12878,8,"Knox County"
2021-10-10,12888,10,"Knox County"
2021-10-11,12924,36,"Knox County"
2021-10-12,12943,19,"Knox County"
2021-10-13,12964,21,"Knox County"
2021-10-14,12989,25,"Knox County"
2021-10-15,12999,10,"Knox County"
2021-10-16,13008,9,"Knox County"
2021-10-17,13021,13,"Knox County"
2021-10-18,13038,17,"Knox County"
2021-10-19,13057,19,"Knox County"
2021-10-20,13082,25,"Knox County"
2021-10-21,13094,12,"Knox County"
2021-10-22,13101,7,"Knox County"
2021-10-23,13108,7,"Knox County"
2021-10-24,13111,3,"Knox County"
2021-10-25,13122,11,"Knox County"
2021-10-26,13138,16,"Knox County"
2021-10-27,13153,15,"Knox County"
2021-10-28,13163,10,"Knox County"
2021-10-29,13180,17,"Knox County"
2021-10-30,13190,10,"Knox County"
2021-10-31,13193,3,"Knox County"
2021-11-01,13208,15,"Knox County"
2021-11-02,13213,5,"Knox County"
2021-11-03,13226,13,"Knox County"
2021-11-04,13234,8,"Knox County"
2021-11-05,13240,6,"Knox County"
2021-11-06,13247,7,"Knox County"
2021-11-07,13253,6,"Knox County"
2021-11-08,13270,17,"Knox County"
2021-11-09,13309,39,"Knox County"
2021-11-10,13325,16,"Knox County"
2021-11-11,13337,12,"Knox County"
2020-03-12,0,0,"Anderson"
2020-03-13,0,0,"Anderson"
2020-03-14,0,0,"Anderson"
2020-03-15,0,0,"Anderson"
2020-03-16,0,0,"Anderson"
2020-03-17,0,0,"Anderson"
2020-03-18,0,0,"Anderson"
2020-03-19,0,0,"Anderson"
2020-03-20,0,0,"Anderson"
2020-03-21,0,0,"Anderson"
2020-03-22,0,0,"Anderson"
2020-03-23,0,0,"Anderson"
2020-03-24,0,0,"Anderson"
2020-03-25,0,0,"Anderson"
2020-03-26,0,0,"Anderson"
2020-03-27,0,0,"Anderson"
2020-03-28,0,0,"Anderson"
2020-03-29,0,0,"Anderson"
2020-03-30,0,0,"Anderson"
2020-03-31,0,0,"Anderson"
2020-04-01,0,0,"Anderson"
2020-04-02,0,0,"Anderson"
2020-04-03,0,0,"Anderson"
2020-04-04,0,0,"Anderson"
2020-04-05,0,0,"Anderson"
2020-04-06,0,0,"Anderson"
2020-04-07,0,0,"Anderson"
2020-04-08,0,0,"Anderson"
2020-04-09,0,0,"Anderson"
2020-04-10,0,0,"Anderson"
2020-04-11,0,0,"Anderson"
2020-04-12,0,0,"Anderson"
2020-04-13,0,0,"Anderson"
2020-04-14,0,0,"Anderson"
2020-04-15,0,0,"Anderson"
2020-04-16,0,0,"Anderson"
2020-04-17,0,0,"Anderson"
2020-04-18,0,0,"Anderson"
2020-04-19,0,0,"Anderson"
2020-04-20,0,0,"Anderson"
2020-04-21,0,0,"Anderson"
2020-04-22,0,0,"Anderson"
2020-04-23,0,0,"Anderson"
2020-04-24,0,0,"Anderson"
2020-04-25,0,0,"Anderson"
2020-04-26,0,0,"Anderson"
2020-04-27,0,0,"Anderson"
2020-04-28,0,0,"Anderson"
2020-04-29,0,0,"Anderson"
2020-04-30,0,0,"Anderson"
2020-05-01,0,0,"Anderson"
2020-05-02,0,0,"Anderson"
2020-05-03,0,0,"Anderson"
2020-05-04,0,0,"Anderson"
2020-05-05,0,0,"Anderson"
2020-05-06,0,0,"Anderson"
2020-05-07,0,0,"Anderson"
2020-05-08,0,0,"Anderson"
2020-05-09,0,0,"Anderson"
2020-05-10,0,0,"Anderson"
2020-05-11,0,0,"Anderson"
2020-05-12,0,0,"Anderson"
2020-05-13,0,0,"Anderson"
2020-05-14,0,0,"Anderson"
2020-05-15,0,0,"Anderson"
2020-05-16,0,0,"Anderson"
2020-05-17,0,0,"Anderson"
2020-05-18,0,0,"Anderson"
2020-05-19,0,0,"Anderson"
2020-05-20,0,0,"Anderson"
2020-05-21,0,0,"Anderson"
2020-05-22,0,0,"Anderson"
2020-05-23,0,0,"Anderson"
2020-05-24,0,0,"Anderson"
2020-05-25,0,0,"Anderson"
2020-05-26,0,0,"Anderson"
2020-05-27,0,0,"Anderson"
2020-05-28,0,0,"Anderson"
2020-05-29,0,0,"Anderson"
2020-05-30,0,0,"Anderson"
2020-05-31,0,0,"Anderson"
2020-06-01,0,0,"Anderson"
2020-06-02,0,0,"Anderson"
2020-06-03,0,0,"Anderson"
2020-06-04,0,0,"Anderson"
2020-06-05,0,0,"Anderson"
2020-06-06,0,0,"Anderson"
2020-06-07,0,0,"Anderson"
2020-06-08,0,0,"Anderson"
2020-06-09,0,0,"Anderson"
2020-06-10,0,0,"Anderson"
2020-06-11,0,0,"Anderson"
2020-06-12,0,0,"Anderson"
2020-06-13,1,1,"Anderson"
2020-06-14,1,0,"Anderson"
2020-06-15,1,0,"Anderson"
2020-06-16,1,0,"Anderson"
2020-06-17,1,0,"Anderson"
2020-06-18,1,0,"Anderson"
2020-06-19,1,0,"Anderson"
2020-06-20,1,0,"Anderson"
2020-06-21,1,0,"Anderson"
2020-06-22,1,0,"Anderson"
2020-06-23,1,0,"Anderson"
2020-06-24,1,0,"Anderson"
2020-06-25,2,1,"Anderson"
2020-06-26,2,0,"Anderson"
2020-06-27,2,0,"Anderson"
2020-06-28,2,0,"Anderson"
2020-06-29,3,1,"Anderson"
2020-06-30,3,0,"Anderson"
2020-07-01,3,0,"Anderson"
2020-07-02,4,1,"Anderson"
2020-07-03,4,0,"Anderson"
2020-07-04,5,1,"Anderson"
2020-07-05,7,2,"Anderson"
2020-07-06,7,0,"Anderson"
2020-07-07,9,2,"Anderson"
2020-07-08,11,2,"Anderson"
2020-07-09,13,2,"Anderson"
2020-07-10,13,0,"Anderson"
2020-07-11,13,0,"Anderson"
2020-07-12,14,1,"Anderson"
2020-07-13,14,0,"Anderson"
2020-07-14,14,0,"Anderson"
2020-07-15,14,0,"Anderson"
2020-07-16,15,1,"Anderson"
2020-07-17,16,1,"Anderson"
2020-07-18,17,1,"Anderson"
2020-07-19,19,2,"Anderson"
2020-07-20,25,6,"Anderson"
2020-07-21,29,4,"Anderson"
2020-07-22,31,2,"Anderson"
2020-07-23,36,5,"Anderson"
2020-07-24,36,0,"Anderson"
2020-07-25,42,6,"Anderson"
2020-07-26,46,4,"Anderson"
2020-07-27,49,3,"Anderson"
2020-07-28,57,8,"Anderson"
2020-07-29,58,1,"Anderson"
2020-07-30,62,4,"Anderson"
2020-07-31,64,2,"Anderson"
